,cancel_proba
104250,0.6409090909090909
11844,0.6636363636363637
56964,0.5681818181818182
44095,1.0
81496,0.12727272727272726
25877,0.6181818181818182
34830,0.5636363636363636
72963,0.5818181818181818
49766,0.9136363636363637
16911,0.18181818181818182
36576,0.35909090909090907
26338,0.06818181818181818
114634,0.5363636363636364
88825,0.42727272727272725
25332,0.16818181818181818
60639,0.8363636363636363
60737,0.7727272727272727
113905,0.6636363636363637
1026,0.509090909090909
57370,0.8681818181818182
13023,0.5636363636363636
108924,0.6272727272727273
30004,0.30454545454545456
17546,0.39545454545454545
78328,0.09090909090909091
42584,0.41818181818181815
14029,0.19545454545454546
15539,0.39545454545454545
30029,0.07272727272727272
107063,0.7045454545454546
36690,0.5681818181818182
104689,0.5454545454545454
10385,0.8227272727272728
57850,0.7181818181818181
28920,0.6136363636363636
67692,1.0
35445,0.5818181818181818
81326,0.44545454545454544
51086,0.4318181818181818
114899,0.5227272727272727
28765,0.4681818181818182
45057,0.9227272727272727
24449,0.8
110150,0.7272727272727273
1443,0.6090909090909091
51367,0.6590909090909091
50574,0.6590909090909091
60754,0.6545454545454545
96783,0.45
119045,0.5818181818181818
85082,0.1318181818181818
75170,0.9681818181818181
28641,0.21363636363636362
23164,0.5545454545454546
45277,0.13636363636363635
117823,0.2863636363636364
117449,0.6863636363636364
34471,0.4590909090909091
2415,0.21818181818181817
99291,0.4818181818181818
17509,0.18636363636363637
27639,0.7545454545454545
78549,0.41818181818181815
28002,0.4818181818181818
71108,0.9954545454545455
63662,0.990909090909091
59006,1.0
13471,0.8090909090909091
60923,0.5681818181818182
70422,0.9954545454545455
4025,0.8090909090909091
582,0.4954545454545455
86519,0.2590909090909091
57920,1.0
56726,0.7181818181818181
108244,0.5772727272727273
118130,0.6
34528,0.31363636363636366
60778,0.7454545454545455
87120,0.5681818181818182
26086,0.5590909090909091
92617,0.01818181818181818
10719,0.7454545454545455
64319,0.759090909090909
25171,0.2409090909090909
10457,1.0
68641,0.9954545454545455
69537,0.9954545454545455
93230,0.7
70012,0.9954545454545455
69577,0.9954545454545455
97447,0.17272727272727273
104187,0.5727272727272728
91480,0.5
29867,0.06363636363636363
5486,0.38181818181818183
68395,0.7318181818181818
27147,0.4590909090909091
9570,0.35
13313,0.8227272727272728
33572,0.5
42543,0.2318181818181818
19269,0.3090909090909091
89516,0.2909090909090909
109136,0.20454545454545456
20592,0.2863636363636364
62819,1.0
91912,0.12727272727272726
109230,0.7863636363636364
22951,0.37727272727272726
34513,0.6363636363636364
41685,0.20909090909090908
29470,0.5181818181818182
1190,0.6272727272727273
31739,0.11818181818181818
73743,0.9681818181818181
33375,0.5681818181818182
88024,0.6
12295,0.5136363636363637
69984,0.7090909090909091
98609,0.5227272727272727
97332,0.12727272727272726
112948,0.4
72532,0.6409090909090909
38306,0.2318181818181818
77039,0.9954545454545455
67634,0.759090909090909
77559,0.24545454545454545
92201,0.42727272727272725
83164,0.4318181818181818
114760,0.36363636363636365
105470,0.6681818181818182
34335,0.15454545454545454
92545,0.09545454545454546
73966,0.9590909090909091
29681,0.8318181818181818
92484,0.40454545454545454
115909,0.6863636363636364
91507,0.5454545454545454
38540,0.13636363636363635
14212,0.07727272727272727
99007,0.6
29623,0.05909090909090909
45171,0.7136363636363636
117269,0.3181818181818182
40328,0.5181818181818182
12225,0.7
11365,0.5181818181818182
79771,0.9136363636363637
60311,0.9727272727272728
46941,0.7954545454545454
19072,0.5454545454545454
41363,0.8727272727272727
93639,0.4590909090909091
106195,0.509090909090909
64782,0.4318181818181818
103252,0.05454545454545454
37616,0.19090909090909092
79469,0.9136363636363637
70522,0.9409090909090909
25946,0.4772727272727273
82855,0.9954545454545455
22604,0.7772727272727272
75823,0.9409090909090909
22284,0.12272727272727273
98116,0.4727272727272727
1941,0.2727272727272727
93201,0.5636363636363636
88892,0.5681818181818182
77589,0.2636363636363636
38101,0.6863636363636364
84074,0.45454545454545453
72683,0.5227272727272727
5545,0.8909090909090909
59584,0.7363636363636363
23537,0.07727272727272727
1753,0.4409090909090909
90754,0.15
82593,0.42272727272727273
19422,0.45
53781,1.0
55000,0.7545454545454545
107516,0.6636363636363637
108267,0.8727272727272727
83813,0.4636363636363636
1963,0.6772727272727272
114992,0.45
76108,0.9590909090909091
49981,0.5454545454545454
4482,0.35454545454545455
97599,0.5636363636363636
93278,0.5590909090909091
19425,0.04090909090909091
76678,0.031818181818181815
99228,0.4727272727272727
96068,0.18636363636363637
93798,0.5954545454545455
92528,0.8363636363636363
118109,0.32272727272727275
16899,0.2681818181818182
109773,0.29545454545454547
77081,0.18636363636363637
26852,0.5681818181818182
58610,0.8454545454545455
94682,0.41818181818181815
12945,0.6909090909090909
97941,0.509090909090909
108276,0.24545454545454545
110597,0.39090909090909093
30337,0.42727272727272725
41914,0.12727272727272726
96334,0.5227272727272727
101483,0.55
26939,0.23636363636363636
14599,0.1
56095,0.6090909090909091
86937,0.7227272727272728
74750,0.9681818181818181
25193,0.45
117108,0.5409090909090909
46811,0.24545454545454545
55567,0.8090909090909091
15103,0.9727272727272728
37025,0.7181818181818181
101893,0.37272727272727274
71484,0.7772727272727272
117345,0.06818181818181818
18073,0.65
65355,0.9045454545454545
17864,0.13636363636363635
58901,0.7454545454545455
60567,0.6409090909090909
10566,0.8181818181818182
1829,0.6909090909090909
31375,0.15
102298,0.11818181818181818
73976,0.9863636363636363
51730,1.0
94633,0.12727272727272726
27821,0.2545454545454545
104834,0.5409090909090909
113108,0.4409090909090909
85057,0.30454545454545456
46069,0.19090909090909092
110374,0.32727272727272727
52263,0.15
97694,0.19545454545454546
85928,0.45454545454545453
74823,0.9954545454545455
119299,0.7818181818181819
115842,0.5545454545454546
31028,0.10909090909090909
66015,0.6818181818181818
36686,0.22272727272727272
69754,0.6545454545454545
100920,0.5272727272727272
17294,0.07272727272727272
92411,0.5272727272727272
105728,0.14545454545454545
52556,0.7818181818181819
28695,0.7227272727272728
68865,0.6227272727272727
89483,0.3181818181818182
49294,0.4590909090909091
116749,0.45454545454545453
104525,0.6227272727272727
81516,0.38636363636363635
19940,0.1318181818181818
14766,0.9227272727272727
71192,0.6409090909090909
79800,0.34545454545454546
87752,0.2636363636363636
58280,0.4954545454545455
96227,0.4909090909090909
102867,0.5863636363636363
65750,0.6545454545454545
112833,0.36818181818181817
100961,0.6
112997,0.6318181818181818
65386,0.5636363636363636
105178,0.6636363636363637
47256,0.42727272727272725
114058,0.6590909090909091
12229,0.39545454545454545
59669,0.759090909090909
18060,0.06363636363636363
90981,0.6272727272727273
24761,0.33181818181818185
93352,0.5181818181818182
73551,0.7818181818181819
7118,0.6772727272727272
29679,0.6045454545454545
43327,0.35909090909090907
57847,0.8454545454545455
39297,0.6818181818181818
33241,0.5318181818181819
37346,0.4863636363636364
3284,0.08636363636363636
44682,0.5590909090909091
66977,0.7318181818181818
62904,0.6272727272727273
8702,0.5681818181818182
84592,0.37272727272727274
98321,0.40454545454545454
103263,0.5818181818181818
34712,0.4590909090909091
20584,0.031818181818181815
64278,0.55
79946,0.4090909090909091
67026,0.9954545454545455
21772,0.7454545454545455
26926,0.39545454545454545
98976,0.6318181818181818
46932,0.18636363636363637
5872,0.7954545454545454
35188,0.16363636363636364
35155,0.06818181818181818
97008,0.4681818181818182
14530,0.11363636363636363
11810,1.0
114229,0.6863636363636364
69330,0.9954545454545455
16026,0.5681818181818182
53836,0.40454545454545454
77447,0.22272727272727272
12921,0.6863636363636364
7589,0.40454545454545454
71445,0.7954545454545454
13001,0.6363636363636364
95222,0.4318181818181818
114214,0.7227272727272728
3289,0.6227272727272727
58764,0.7454545454545455
101406,0.6090909090909091
16972,0.4954545454545455
45040,0.21363636363636362
47288,0.18636363636363637
24303,0.4863636363636364
9870,0.2681818181818182
62086,0.8363636363636363
115092,0.75
105123,0.7909090909090909
57952,0.6272727272727273
74839,0.9954545454545455
108815,0.55
87654,0.1318181818181818
17284,0.2681818181818182
64566,0.4909090909090909
111665,0.4
18982,0.12272727272727273
77744,0.4954545454545455
66291,0.6454545454545455
22520,0.5818181818181818
103797,0.4863636363636364
76206,0.9045454545454545
114186,0.6954545454545454
72218,0.6318181818181818
762,0.09545454545454546
18834,0.6227272727272727
95872,0.2318181818181818
46583,0.2909090909090909
72442,0.45
98750,0.5272727272727272
14240,0.19090909090909092
30381,0.38181818181818183
18565,0.22272727272727272
63326,0.5227272727272727
93612,0.09090909090909091
60731,0.6272727272727273
3083,0.6
10508,0.7318181818181818
103888,0.5909090909090909
66661,0.990909090909091
107148,0.15
9372,0.7909090909090909
78426,0.36818181818181817
61337,1.0
115948,0.5545454545454546
71972,0.509090909090909
116397,0.4590909090909091
11305,0.7727272727272727
2294,0.5636363636363636
71576,0.5863636363636363
109891,0.7227272727272728
55905,0.8727272727272727
82595,0.4727272727272727
1782,0.5545454545454546
14175,0.2318181818181818
110134,0.4636363636363636
18085,0.2681818181818182
52214,1.0
30375,0.6090909090909091
48499,0.5454545454545454
72363,0.7727272727272727
2039,0.4909090909090909
113853,0.37727272727272726
113442,0.4
74329,0.9727272727272728
90169,0.6181818181818182
3572,0.22727272727272727
11500,0.41363636363636364
24905,0.38636363636363635
41377,0.5909090909090909
45899,0.1590909090909091
49447,1.0
43270,0.12727272727272726
10898,1.0
64064,0.6772727272727272
13438,0.7363636363636363
16827,0.5681818181818182
22692,0.6181818181818182
20045,0.16818181818181818
75426,0.9590909090909091
4690,0.7772727272727272
82389,0.9954545454545455
89278,0.4681818181818182
36431,0.4681818181818182
115718,0.5818181818181818
14449,0.09090909090909091
90,0.22272727272727272
98041,0.07727272727272727
72898,0.4090909090909091
22293,0.4681818181818182
92904,0.7909090909090909
107000,0.4
23987,0.5636363636363636
3740,0.31363636363636366
62538,0.990909090909091
44645,0.4
49482,0.6454545454545455
10518,0.8227272727272728
70152,0.4590909090909091
47414,0.5863636363636363
59383,0.4636363636363636
52908,1.0
44183,0.10909090909090909
33518,0.5227272727272727
78011,0.4727272727272727
14640,0.41363636363636364
47053,0.4636363636363636
41117,0.5727272727272728
29230,0.3
107309,0.8136363636363636
94190,0.10454545454545454
103335,0.6045454545454545
67235,0.7954545454545454
25794,0.2545454545454545
48473,0.17727272727272728
43142,0.33181818181818185
20177,0.21363636363636362
80790,0.12727272727272726
9147,0.5545454545454546
92278,0.1590909090909091
96361,0.5181818181818182
105556,0.6727272727272727
53455,0.7818181818181819
83869,0.5318181818181819
62078,0.7454545454545455
97275,0.08181818181818182
113758,0.6136363636363636
96089,0.37272727272727274
95403,0.15454545454545454
7603,0.7227272727272728
83427,0.4636363636363636
59398,0.5863636363636363
102378,0.1318181818181818
78923,0.5318181818181819
68454,0.7954545454545454
90636,0.30454545454545456
93585,0.5772727272727273
24829,0.08181818181818182
80026,0.7454545454545455
4195,0.9727272727272728
32341,0.3
81748,0.8909090909090909
38028,0.6863636363636364
15080,0.8227272727272728
921,0.36818181818181817
49649,0.7545454545454545
54581,0.7363636363636363
31776,0.08181818181818182
71987,0.6227272727272727
41209,0.18636363636363637
91565,0.5227272727272727
20775,0.5727272727272728
6235,0.17727272727272728
56162,0.4
11759,0.8363636363636363
108079,0.2636363636363636
57299,0.33181818181818185
47442,0.8681818181818182
35517,0.7045454545454546
91447,0.5772727272727273
73789,0.9545454545454546
31243,0.17272727272727273
66530,0.8
109027,0.34545454545454546
22626,0.22727272727272727
70090,0.9954545454545455
111965,0.22272727272727272
64517,0.7
3056,0.2409090909090909
90541,0.20454545454545456
16172,0.7136363636363636
930,0.4772727272727273
106214,0.21363636363636362
102679,0.4727272727272727
61671,0.8727272727272727
53497,0.6681818181818182
49608,0.6045454545454545
110631,0.6409090909090909
67977,0.7681818181818182
22972,0.6818181818181818
80674,0.18181818181818182
33258,0.5863636363636363
13344,0.5590909090909091
5928,0.75
1240,0.07272727272727272
14362,0.04090909090909091
62686,0.7545454545454545
79085,0.3409090909090909
41015,0.11363636363636363
86811,0.39545454545454545
90042,0.16363636363636364
48896,0.5454545454545454
16589,0.08181818181818182
8060,0.8227272727272728
44735,0.6363636363636364
23540,0.08636363636363636
100307,0.2636363636363636
84296,0.5772727272727273
61783,0.7954545454545454
18518,0.42727272727272725
8648,0.5818181818181818
66975,0.5363636363636364
26690,0.4772727272727273
74294,0.9636363636363636
110601,0.5863636363636363
110688,0.5
114468,0.35
28639,0.7045454545454546
1618,0.4909090909090909
78045,0.18636363636363637
118477,0.5318181818181819
4218,0.990909090909091
18904,0.35909090909090907
96249,0.38181818181818183
58107,1.0
116295,0.5363636363636364
75670,0.9363636363636364
55464,0.5
28164,0.6
73294,0.7318181818181818
49742,0.8045454545454546
42185,0.1318181818181818
49559,0.5863636363636363
91156,0.6863636363636364
52796,0.990909090909091
25394,0.1318181818181818
26507,0.5227272727272727
69879,0.8181818181818182
80501,0.990909090909091
77501,0.2
97323,0.06363636363636363
34426,0.6363636363636364
115641,0.6545454545454545
85897,0.42727272727272725
44900,0.5636363636363636
62420,0.7272727272727273
30575,0.40454545454545454
22129,0.40454545454545454
49772,1.0
92253,0.17272727272727273
117840,0.21818181818181817
10431,0.20454545454545456
5563,0.30454545454545456
12200,0.7181818181818181
62042,0.4818181818181818
96833,0.4636363636363636
48083,0.4409090909090909
12169,0.4863636363636364
63745,0.9954545454545455
33760,0.5272727272727272
111194,0.7454545454545455
118288,0.7909090909090909
53238,1.0
54689,0.7772727272727272
105980,0.7545454545454545
85215,0.5409090909090909
103677,0.5954545454545455
51048,1.0
111136,0.30454545454545456
25975,0.8363636363636363
97115,0.5272727272727272
75863,0.9272727272727272
89525,0.1590909090909091
115141,0.5454545454545454
34311,0.6181818181818182
47929,0.1409090909090909
88549,0.2545454545454545
22996,0.2681818181818182
24553,0.45454545454545453
88234,0.6454545454545455
80020,0.6272727272727273
93500,0.2909090909090909
74575,0.9863636363636363
31976,0.13636363636363635
104832,0.7045454545454546
58094,1.0
80231,0.10909090909090909
49750,1.0
105315,0.32272727272727275
51918,0.5454545454545454
108992,0.1
87287,0.18181818181818182
108405,0.5045454545454545
45734,0.14545454545454545
90596,0.22272727272727272
17599,0.32272727272727275
42026,0.2590909090909091
91869,0.11818181818181818
77402,0.09545454545454546
111164,0.6318181818181818
13945,0.2636363636363636
57148,0.9863636363636363
44760,0.16818181818181818
26419,0.6681818181818182
63858,0.7545454545454545
16034,0.08636363636363636
16414,0.4818181818181818
108127,0.6454545454545455
6543,0.7454545454545455
84601,0.5454545454545454
89485,0.2
60593,0.6727272727272727
90745,0.2727272727272727
12878,0.5818181818181818
57564,0.55
39041,0.4318181818181818
80924,0.42272727272727273
63801,0.7863636363636364
97198,0.14545454545454545
112273,0.8363636363636363
95411,0.2681818181818182
85296,0.34545454545454546
43868,0.9954545454545455
58116,0.8454545454545455
17940,0.2
111178,0.5954545454545455
69213,0.8363636363636363
99500,0.05909090909090909
83966,0.36818181818181817
32482,0.33636363636363636
24215,0.4818181818181818
116507,0.11363636363636363
19295,0.06363636363636363
11886,0.7
42899,0.5954545454545455
53775,1.0
33211,0.8181818181818182
52052,0.6590909090909091
52072,0.8681818181818182
1281,0.40454545454545454
52972,1.0
43247,0.5136363636363637
104666,0.5227272727272727
40210,0.2909090909090909
22767,0.20454545454545456
76139,0.9772727272727273
82221,0.9954545454545455
6848,0.7318181818181818
116513,0.5590909090909091
12213,0.9090909090909091
7142,0.6590909090909091
19611,0.40454545454545454
111087,0.30454545454545456
16984,0.32272727272727275
98635,0.5
111630,0.3181818181818182
56314,0.7681818181818182
109239,0.45454545454545453
112737,0.5863636363636363
38623,0.19545454545454546
28968,0.35909090909090907
60012,1.0
98752,0.4
68834,0.6636363636363637
8774,0.15
19782,0.2727272727272727
59833,1.0
95631,0.33181818181818185
58810,1.0
5398,1.0
4720,0.2681818181818182
41481,0.2636363636363636
21046,0.32272727272727275
70568,0.6227272727272727
31290,0.6
12214,0.8727272727272727
80527,0.21363636363636362
38372,0.1318181818181818
55757,0.7954545454545454
6770,0.8227272727272728
94122,0.07272727272727272
91605,0.5227272727272727
88968,0.39545454545454545
48066,0.5863636363636363
93056,0.5545454545454546
25907,0.08636363636363636
11001,0.5818181818181818
83300,0.08181818181818182
90574,0.15454545454545454
109576,0.4818181818181818
37949,0.4727272727272727
71800,0.9954545454545455
87890,0.18181818181818182
76636,0.09545454545454546
54876,0.7681818181818182
117141,0.38636363636363635
78122,0.5772727272727273
52595,0.33636363636363636
58696,0.9409090909090909
41973,0.4090909090909091
27829,0.5636363636363636
89629,0.14545454545454545
109371,0.33181818181818185
115181,0.7045454545454546
29140,0.08181818181818182
109608,0.5227272727272727
8892,0.6818181818181818
45000,0.9227272727272727
110180,0.35454545454545455
54747,0.45
61792,0.8
20104,0.1590909090909091
15035,0.21818181818181817
70822,0.6545454545454545
115616,0.65
8569,0.29545454545454547
41559,0.9636363636363636
52678,0.990909090909091
31272,0.2681818181818182
11235,0.8818181818181818
103102,0.45454545454545453
77166,0.9772727272727273
53201,1.0
47307,0.5363636363636364
26942,0.05
37871,0.6772727272727272
78176,0.4772727272727273
67765,0.6545454545454545
70742,0.6772727272727272
60056,0.5227272727272727
16092,0.45454545454545453
8220,0.7363636363636363
11730,0.6
93115,0.12272727272727273
56179,0.7681818181818182
97780,0.4818181818181818
73402,0.7954545454545454
115646,0.7272727272727273
88572,0.38636363636363635
12965,0.4772727272727273
111929,0.5454545454545454
49790,0.990909090909091
31549,0.3090909090909091
5115,0.5136363636363637
103240,0.3181818181818182
27025,0.38181818181818183
40174,0.5045454545454545
111083,0.4727272727272727
103159,0.20454545454545456
21225,0.35909090909090907
29537,0.2
82922,0.9954545454545455
1585,0.3409090909090909
29455,0.7545454545454545
25753,0.41363636363636364
105643,0.740909090909091
111431,0.42272727272727273
34228,0.29545454545454547
108068,0.03636363636363636
94449,0.6090909090909091
51504,0.7727272727272727
13511,0.7227272727272728
19122,0.32727272727272727
104719,0.43636363636363634
92359,0.42272727272727273
4975,0.6909090909090909
74085,0.9590909090909091
59987,1.0
52050,0.7136363636363636
91567,0.7954545454545454
97101,0.6136363636363636
119338,0.6363636363636364
115818,0.3
3036,0.8545454545454545
97415,0.5409090909090909
102761,0.6
49453,0.8727272727272727
63134,0.9863636363636363
40725,0.24545454545454545
57094,0.7636363636363637
101583,0.6318181818181818
100116,0.5590909090909091
14122,0.18636363636363637
104083,0.15454545454545454
50861,0.38636363636363635
93287,0.12272727272727273
16329,0.6318181818181818
73761,0.9590909090909091
67337,0.7454545454545455
68636,0.9954545454545455
34626,0.33181818181818185
56568,0.45
11937,0.7681818181818182
60506,0.4090909090909091
32311,0.7090909090909091
12142,0.9045454545454545
15805,0.4636363636363636
96226,0.5818181818181818
33328,0.2409090909090909
108265,0.7136363636363636
88487,0.21818181818181817
103304,0.6909090909090909
51670,1.0
19670,0.10909090909090909
50865,0.2909090909090909
85320,0.6409090909090909
54332,0.20909090909090908
8968,0.6727272727272727
36389,0.6
65167,0.5590909090909091
109428,0.41363636363636364
17438,0.3090909090909091
28916,0.38636363636363635
85164,0.6227272727272727
104768,0.3090909090909091
86218,0.3409090909090909
65665,1.0
34451,0.42727272727272725
106763,0.7
13649,0.7045454545454546
53065,1.0
81368,0.11818181818181818
31143,0.11818181818181818
56552,0.6181818181818182
2749,0.04090909090909091
106303,0.17727272727272728
25497,0.4727272727272727
113267,0.4727272727272727
45986,1.0
3550,0.5772727272727273
13008,0.5772727272727273
17943,0.1590909090909091
50509,1.0
104212,0.5454545454545454
101696,0.16818181818181818
3366,0.7545454545454545
66253,0.7818181818181819
110352,0.4954545454545455
117724,0.6227272727272727
60738,0.45
12594,0.39545454545454545
41429,0.4
116285,0.5909090909090909
12842,0.7
50946,1.0
94834,0.13636363636363635
108203,0.2863636363636364
23948,0.42727272727272725
92730,0.7727272727272727
33784,0.6636363636363637
90676,0.5181818181818182
33993,0.6181818181818182
31982,0.5636363636363636
93927,0.4909090909090909
32409,0.1318181818181818
73372,0.6409090909090909
18969,0.2772727272727273
91258,0.32272727272727275
35212,0.44545454545454544
51884,0.17272727272727273
61640,0.6772727272727272
100258,0.29545454545454547
7203,0.55
99635,0.42727272727272725
94869,0.4909090909090909
62589,0.6863636363636364
82627,0.6272727272727273
7997,0.9954545454545455
91755,0.07272727272727272
47022,0.5909090909090909
113124,0.2409090909090909
71113,0.9954545454545455
117750,0.5590909090909091
75482,0.9636363636363636
84224,0.6318181818181818
100732,0.7045454545454546
113459,0.5
49151,0.7636363636363637
27602,0.06363636363636363
104275,0.5863636363636363
94774,0.5681818181818182
70985,0.6909090909090909
54330,0.5363636363636364
60907,1.0
14357,0.1318181818181818
106902,0.4681818181818182
32081,0.05
47562,0.7636363636363637
96507,0.4772727272727273
113074,0.30454545454545456
45526,0.7227272727272728
30576,0.05
109684,0.5
72913,0.65
105114,0.6
9482,0.9954545454545455
48213,0.5681818181818182
103076,0.38181818181818183
23583,0.06363636363636363
11036,0.6909090909090909
91955,0.2681818181818182
93335,0.22272727272727272
27258,0.07727272727272727
64214,0.9590909090909091
96229,0.6136363636363636
10716,0.5954545454545455
36166,0.8318181818181818
59601,0.5818181818181818
66963,0.75
50603,1.0
32730,0.12727272727272726
32496,0.05909090909090909
55842,0.1590909090909091
21452,0.31363636363636366
41742,0.21363636363636362
111225,0.5954545454545455
117361,0.07272727272727272
43940,0.990909090909091
75257,0.9681818181818181
98749,0.4409090909090909
101321,0.5
33495,0.5727272727272728
63732,0.7318181818181818
18121,0.1409090909090909
70466,0.9954545454545455
96416,0.7045454545454546
73515,0.32272727272727275
25583,0.5909090909090909
7179,0.6863636363636364
98579,0.37727272727272726
15171,0.8863636363636364
16289,0.5545454545454546
99251,0.43636363636363634
43212,0.4636363636363636
12466,0.7
35566,0.7227272727272728
28270,0.05909090909090909
52800,0.990909090909091
61216,0.5727272727272728
75132,0.9681818181818181
15458,0.6181818181818182
7776,0.8
53062,1.0
42752,0.33181818181818185
52711,0.2409090909090909
55197,0.3
17362,0.08181818181818182
47214,0.4772727272727273
4388,0.5909090909090909
100039,0.5409090909090909
87901,0.17727272727272728
13109,0.8
55392,0.8590909090909091
80306,0.9954545454545455
30739,0.32727272727272727
54935,0.6727272727272727
83935,0.6818181818181818
100113,0.509090909090909
24963,0.5727272727272728
83939,0.11818181818181818
35572,0.10909090909090909
70502,0.9954545454545455
6264,0.6409090909090909
77618,0.41818181818181815
32864,0.22727272727272727
23857,0.32272727272727275
106206,0.2727272727272727
108089,0.5909090909090909
31323,0.5272727272727272
19663,0.3
9383,0.6272727272727273
32903,0.15454545454545454
113069,0.7772727272727272
38387,0.6863636363636364
86423,0.16363636363636364
73135,0.6409090909090909
67165,0.55
39522,0.5727272727272728
23261,0.20454545454545456
103885,0.20454545454545456
82322,0.4
59242,0.6636363636363637
5463,0.5818181818181818
77026,0.9318181818181818
67370,0.7909090909090909
52799,1.0
116406,0.6409090909090909
69668,0.20454545454545456
108810,0.4090909090909091
71349,0.4636363636363636
13408,0.6545454545454545
105782,0.6409090909090909
82528,0.5545454545454546
104231,0.17272727272727273
106471,0.5409090909090909
118388,0.36818181818181817
37067,0.8
21282,0.05
55447,0.7636363636363637
43756,0.17727272727272728
49521,0.7954545454545454
49542,0.9863636363636363
3481,1.0
99721,0.06818181818181818
1057,0.7090909090909091
973,0.08636363636363636
4462,0.6318181818181818
94540,0.7181818181818181
110039,0.4090909090909091
12524,0.8363636363636363
106316,0.20909090909090908
83590,0.5409090909090909
13870,0.05
104457,0.6545454545454545
53871,1.0
41651,0.12272727272727273
58995,0.4409090909090909
12067,0.8727272727272727
86113,0.7954545454545454
94085,0.22727272727272727
26502,0.65
83324,0.20454545454545456
78113,0.41363636363636364
73925,0.9636363636363636
57955,0.7136363636363636
6978,0.33636363636363636
114527,0.6318181818181818
42930,0.42272727272727273
84458,0.65
96553,0.7636363636363637
78572,0.11363636363636363
8121,0.8454545454545455
54486,0.55
83384,0.509090909090909
94507,0.4590909090909091
39489,0.10454545454545454
25720,0.5318181818181819
34859,0.24545454545454545
54084,1.0
18601,0.9409090909090909
23722,0.21818181818181817
89354,0.15454545454545454
30469,0.740909090909091
101651,0.2636363636363636
56649,0.990909090909091
104916,0.24545454545454545
74149,0.9954545454545455
24572,0.6636363636363637
24339,0.8863636363636364
67419,0.9954545454545455
65203,0.6363636363636364
9480,0.9954545454545455
60796,0.6090909090909091
6853,0.6954545454545454
48203,0.8954545454545455
106997,0.5181818181818182
116460,0.5590909090909091
107671,0.5772727272727273
13475,0.7181818181818181
72234,0.6
100304,0.7090909090909091
28889,0.15454545454545454
13745,0.5954545454545455
3087,0.6
42314,0.6272727272727273
66095,0.75
89154,0.5272727272727272
102424,0.32272727272727275
77209,0.8863636363636364
47016,0.6636363636363637
112689,0.5318181818181819
106850,0.4318181818181818
62203,0.5363636363636364
14602,0.10909090909090909
76735,0.37272727272727274
107726,0.7045454545454546
47228,0.29545454545454547
38841,0.4818181818181818
64077,0.7909090909090909
78839,0.17272727272727273
58420,0.9727272727272728
68838,0.7272727272727273
12717,0.6727272727272727
14391,0.07727272727272727
12649,0.8636363636363636
113201,0.7272727272727273
57890,0.7454545454545455
111794,0.7318181818181818
61210,0.5772727272727273
104269,0.6909090909090909
17047,0.39545454545454545
55562,0.44545454545454544
29629,0.5727272727272728
28598,0.07727272727272727
34351,0.2909090909090909
114511,0.4318181818181818
3278,0.4727272727272727
37557,0.5909090909090909
66360,0.9954545454545455
32647,0.2909090909090909
26247,0.7727272727272727
94481,0.7045454545454546
60904,1.0
36087,0.6045454545454545
51814,1.0
67831,0.7227272727272728
33786,0.17272727272727273
26515,0.10909090909090909
30247,0.36363636363636365
64851,0.7772727272727272
67465,0.45454545454545453
111299,0.25
73497,0.7363636363636363
94589,0.12727272727272726
66607,0.9954545454545455
5500,0.8409090909090909
13183,0.7272727272727273
40630,0.6318181818181818
98014,0.5454545454545454
49634,0.5818181818181818
92091,0.5954545454545455
99402,0.4590909090909091
60746,0.4636363636363636
23391,0.05909090909090909
30319,0.10454545454545454
8471,0.9045454545454545
118743,0.5454545454545454
24452,0.5590909090909091
91036,0.41363636363636364
51541,0.7772727272727272
101930,0.1409090909090909
87859,0.4909090909090909
35393,0.3090909090909091
26078,0.35454545454545455
80135,0.2727272727272727
66683,0.990909090909091
76814,0.37272727272727274
103556,0.3
84593,0.7681818181818182
99642,0.45454545454545453
101335,0.5818181818181818
16234,0.2
40306,0.37727272727272726
88423,0.38181818181818183
119202,0.15
31867,0.2318181818181818
31010,0.31363636363636366
47265,0.55
41531,0.6045454545454545
101997,0.4636363636363636
77333,0.9636363636363636
102846,0.19545454545454546
57433,0.5818181818181818
35866,0.7318181818181818
100628,0.42727272727272725
6284,0.7954545454545454
16955,0.35
43470,0.2
60606,0.37272727272727274
117472,0.3409090909090909
29895,0.509090909090909
15685,0.2818181818181818
20788,0.3
11142,0.6681818181818182
105733,0.32272727272727275
54130,0.8772727272727273
53651,0.4409090909090909
112462,0.15454545454545454
19952,0.29545454545454547
114588,0.6909090909090909
55819,0.6681818181818182
112162,0.8045454545454546
88129,0.5
18478,0.39090909090909093
37954,0.6545454545454545
9764,0.5272727272727272
97814,0.2545454545454545
60032,1.0
114137,0.44545454545454544
48220,0.6227272727272727
81487,0.10909090909090909
40805,0.6681818181818182
35885,0.10909090909090909
47139,0.6272727272727273
9916,0.18636363636363637
6683,0.6181818181818182
59523,0.990909090909091
77181,0.8863636363636364
77946,0.3
74176,0.9954545454545455
18611,0.05909090909090909
36497,0.6227272727272727
85256,0.17272727272727273
30637,0.02727272727272727
87164,0.20909090909090908
10028,0.6590909090909091
35491,0.35454545454545455
108628,0.10909090909090909
99535,0.5045454545454545
7287,0.32727272727272727
84788,0.25
41485,0.38181818181818183
88218,0.11818181818181818
115624,0.4909090909090909
74273,0.9681818181818181
4045,0.990909090909091
